time_brute_force,total_time_with_analysis,analysis_time,time_mc_refined,diff
2208.814395904541,64.63808989524841,9.542779922485352,55.09530997276306,34.17202456762127
283.61163306236267,27.483358144760132,15.11079716682434,12.372560977935791,10.31939516155652
3094.681517124176,1100.2205126285553,10.636091709136963,1089.5844209194183,2.8127829663261052
5.462753772735596,2.4070520401000977,1.1719470024108887,1.235105037689209,2.2694788819390985
23785.899754047394,519.7735197544098,17.702187061309814,502.0713326931,45.76204606438224
557.3978779315948,84.46842908859253,15.824595928192139,68.64383316040039,6.59889006988614
41.10544776916504,37.994563817977905,31.078752040863037,6.915811777114868,1.0818770802604964
162.53700494766235,22.952313899993896,18.695229053497314,4.257084846496582,7.081508455132516
531.5213768482208,18.276406049728394,3.847541093826294,14.4288649559021,29.082379511704918
119.02450704574585,37.108314037323,28.511253118515015,8.597060918807983,3.20748894509281
45.983607053756714,14.547430276870728,13.367991209030151,1.1794390678405762,3.1609436291210167
