time_brute_force,total_time_with_analysis,analysis_time,time_mc_refined,diff
0.10345983505249023,4.67556095123291,4.652894020080566,0.02266693115234375,-45.19203948914832
0.027009963989257812,1.3104863166809082,1.2953760623931885,0.015110254287719727,-48.51862509709766
0.20249390602111816,5.03144907951355,5.012609004974365,0.01884007453918457,-24.84740987212138
0.5075569152832031,28.27894616127014,28.237087965011597,0.04185819625854492,-55.71581296550998
0.1474590301513672,26.5964777469635,26.53986883163452,0.05660891532897949,-180.365201911759
0.33739614486694336,27.097665071487427,27.077876091003418,0.01978898048400879,-80.31409215470956
0.23714303970336914,13.377994775772095,13.344692945480347,0.03330183029174805,-56.41318755341075
17.41979217529297,7.243844747543335,4.339181661605835,2.9046630859375,2.4047716071221275
1.0974230766296387,1.740799903869629,1.384387731552124,0.3564121723175049,-1.5862614345744424
99.1694929599762,22.55306124687195,7.160174131393433,15.392887115478516,4.3971632885859675
23.069440841674805,47.72156596183777,45.31043100357056,2.411134958267212,-2.0686052292879613
31.192543983459473,21.36871314048767,19.863311290740967,1.505401849746704,1.45972964204187
16.67245888710022,64.49170398712158,60.17695713043213,4.314746856689453,-3.8681579258246046
1286.4268560409546,101.77177214622498,10.986921072006226,90.78485107421875,12.640311050028936
10.439168930053711,25.556500911712646,23.39628791809082,2.160212993621826,-2.4481355827222115
1659.9605629444122,361.21067214012146,27.04204511642456,334.1686270236969,4.59554684004596
0.623333215713501,4.662900686264038,4.537221908569336,0.12567877769470215,-7.480590747801927
