time_brute_force,total_time_with_analysis,analysis_time,time_mc_refined,diff
7.5664448738098145,5.207108736038208,1.666368007659912,3.540740728378296,1.453099072320639
62.32281184196472,30.98756194114685,2.212449073791504,28.775112867355347,2.011220242506699
13.118680715560913,11.787491083145142,1.4152040481567383,10.372287034988403,1.1129323978296985
10.098616123199463,3.2107558250427246,0.9503309726715088,2.260424852371216,3.145245753175604
33.537113189697266,15.940048217773438,1.888444185256958,14.05160403251648,2.1039530578271894
5.68927001953125,6.215764284133911,2.819854974746704,3.395909309387207,-1.092541620066407
12.72981309890747,7.452377796173096,5.681785821914673,1.7705919742584229,1.708154557790188
27.970794200897217,8.355587005615234,1.2197701930999756,7.135816812515259,3.3475558547951096
64.72107696533203,27.566627979278564,1.275602102279663,26.2910258769989,2.3478053613950145
92.47540998458862,18.119877338409424,1.5327889919281006,16.587088346481323,5.103533995153755
16.799471855163574,12.636200904846191,5.835586071014404,6.800614833831787,1.3294717282249524
55.585878133773804,19.378041982650757,7.666132926940918,11.711909055709839,2.8684981786880264
388.50986099243164,161.2433638572693,102.13898801803589,59.1043758392334,2.4094626389482667
373.72285175323486,91.90240097045898,14.485789060592651,77.41661190986633,4.066518913617545
1768.5293860435486,1003.5671038627625,692.7212300300598,310.84587383270264,1.7622432812279532
1568.6356117725372,643.0048496723175,383.28751373291016,259.71733593940735,2.4395393169614996

