time_brute_force,total_time_with_analysis,analysis_time,time_mc_refined,diff
2.4970951080322266,2.3442747592926025,0.9312748908996582,1.4129998683929443,1.0651887532098576
14.366428852081299,10.449699640274048,0.8570806980133057,9.592618942260742,1.3748173963500192
0.897691011428833,1.5406603813171387,0.7569122314453125,0.7837481498718262,-1.7162479758652223
8.885619878768921,5.374074220657349,0.8260810375213623,4.547993183135986,1.653423364458492
12.968794822692871,13.689487934112549,0.7611789703369141,12.928308963775635,-1.0555713249590937
0.2002880573272705,0.713690996170044,0.6002812385559082,0.11340975761413574,-3.563322774676842
9.72473692893982,3.9564807415008545,0.8226368427276611,3.1338438987731934,2.457926011602632
71.62983703613281,28.376418590545654,0.9078917503356934,27.46852684020996,2.524273343641687
45.79208183288574,10.517404079437256,0.9718711376190186,9.545532941818237,4.353933868758981
37.42066502571106,15.222861289978027,0.8428821563720703,14.379979133605957,2.4581886619663913
15.636391162872314,5.195636749267578,0.9026648998260498,4.292971849441528,3.0095235516756547
49.880751848220825,25.203759908676147,0.8960816860198975,24.30767822265625,1.9790996275539772
1.7137680053710938,2.003544807434082,0.7604358196258545,1.2431089878082275,-1.1690875317748979
3.8268537521362305,3.842287063598633,2.5445759296417236,1.2977111339569092,-1.004032898161783
1.055204153060913,2.2516720294952393,2.093548059463501,0.15812397003173828,-2.1338733580261584
43.7937970161438,35.994409799575806,19.154278993606567,16.84013080596924,1.216683292211112
225.26434588432312,18.80828881263733,14.033992767333984,4.774296045303345,11.976865526063568
